"hh_id","part_id","part_gender","part_occupation","part_occupation_detail","part_education","part_education_length","participant_school_year","participant_nationality","child_care","child_care_detail","child_relationship","child_nationality","problems","diary_how","diary_missed_unsp","diary_missed_skin","diary_missed_noskin","sday_id","type","day","month","year","dayofweek","hh_age_1","hh_age_2","hh_age_3","hh_age_4","hh_age_5","hh_age_6","hh_age_7","hh_age_8","hh_age_9","hh_age_10","hh_age_11","hh_age_12","hh_age_13","hh_age_14","hh_age_15","hh_age_16","hh_age_17","hh_age_18","hh_age_19","hh_age_20","class_size","country","hh_size","part_age_exact"
"Mo08HH1090",1090,"M",1,8,2,12,NA,"","Y",NA,2,"","",1,NA,NA,NA,20060116,3,16,1,2006,1,3,32,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,"Germany",3,3
"Mo08HH1091",1091,"F",1,5,8,10,NA,"","N",NA,1,"","",1,NA,NA,NA,20060119,3,19,1,2006,4,3,44,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Germany",3,3
"Mo08HH1092",1092,"M",1,5,6,18,NA,"","Y",NA,1,"","",1,NA,NA,NA,20060525,3,25,5,2006,4,3,7,40,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,"Germany",4,3
"Mo08HH1093",1093,"M",4,8,8,10,NA,"","Y",NA,1,"","",1,NA,NA,NA,20060526,3,26,5,2006,5,3,31,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,"Germany",3,3
"Mo08HH1094",1094,"",1,8,2,12,NA,"","N",NA,1,"","",1,NA,NA,NA,20060119,3,19,1,2006,4,3,35,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Germany",3,3
"Mo08HH1095",1095,"F",1,6,3,13,NA,"","Y",NA,1,"","",NA,NA,NA,NA,20060209,3,9,2,2006,4,3,38,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,"Germany",3,3
"Mo08HH1096",1096,"F",3,7,8,10,NA,"","Y",NA,1,"","",NA,NA,NA,NA,20060615,3,15,6,2006,4,1,3,30,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,"Germany",4,3
"Mo08HH1097",1097,"F",1,6,2,12,NA,"","Y",NA,1,"","",1,NA,NA,NA,20060704,3,4,7,2006,2,3,9,32,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,"Germany",4,3
"Mo08HH1098",1098,"F",2,7,2,12,NA,"","Y",NA,2,"","",1,NA,NA,NA,20060704,3,4,7,2006,2,3,18,21,39,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"Germany",5,3
"Mo08HH1099",1099,"F",1,7,3,13,NA,"","N",NA,1,"","",NA,NA,NA,NA,20060615,3,15,6,2006,4,2,28,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Germany",3,2
"Mo08HH11",11,"M",5,NA,3,13,NA,"IT","Y",NA,1,"IT","N",1,NA,NA,NA,20060524,3,24,5,2006,3,4,14,16,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Italy",5,4
"Mo08HH110",110,"M",5,7,6,18,NA,"IT","Y",NA,1,"IT","N",2,2,NA,NA,20060525,3,25,5,2006,4,0,3,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Italy",4,3
"Mo08HH1100",1100,"F",1,6,2,12,NA,"","N",NA,2,"","",1,NA,NA,NA,20060701,3,1,7,2006,6,1,3,31,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Germany",4,2
"Mo08HH1101",1101,"M",1,8,8,10,NA,"","Y",NA,2,"","",1,NA,NA,NA,20060522,3,22,5,2006,1,2,22,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"Germany",3,2
"Mo08HH1102",1102,"F",6,6,2,12,NA,"","N",NA,1,"","",1,NA,NA,NA,20060121,3,21,1,2006,6,2,13,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Germany",3,2
"Mo08HH1103",1103,"F",4,7,2,12,NA,"","Y",NA,1,"","",1,NA,NA,NA,20060118,3,18,1,2006,3,14,25,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,"Germany",3,2
"Mo08HH1104",1104,"M",4,7,2,12,NA,"","Y",NA,1,"","",1,NA,NA,NA,20060705,3,5,7,2006,3,2,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,"Germany",2,2
"Mo08HH1105",1105,"F",1,7,2,12,NA,"","Y",NA,1,"","",1,NA,NA,NA,20060120,3,20,1,2006,5,2,7,31,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,"Germany",4,2
"Mo08HH1106",1106,"M",3,6,2,12,NA,"","N",NA,2,"","",NA,NA,NA,NA,20060116,3,16,1,2006,1,2,29,29,54,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Germany",5,2
"Mo08HH1107",1107,"M",1,7,2,12,NA,"","Y",NA,1,"","",NA,NA,NA,NA,20060116,3,16,1,2006,1,2,23,23,47,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,"Germany",5,2
"Mo08HH1108",1108,"F",1,5,6,18,NA,"","N",NA,2,"","",1,NA,NA,NA,20060613,3,13,6,2006,2,2,3,35,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Germany",4,2
"Mo08HH1109",1109,"F",1,5,2,12,NA,"","N",NA,1,"","",1,NA,NA,NA,20060704,3,4,7,2006,2,2,4,6,30,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Germany",5,2
"Mo08HH111",111,"F",5,6,6,18,NA,"IT","Y",NA,2,"IT","N",2,4,NA,NA,20060526,3,26,5,2006,5,4,6,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Italy",4,4
"Mo08HH1110",1110,"M",3,8,2,12,NA,"","N",NA,1,"","",1,NA,NA,NA,20060706,3,6,7,2006,4,2,32,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Germany",3,2
"Mo08HH1111",1111,"F",3,7,1,10,NA,"","Y",NA,1,"","",NA,NA,NA,NA,20060122,3,22,1,2006,0,2,19,42,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,"Germany",4,2
"Mo08HH1112",1112,"F",1,6,6,18,NA,"","N",NA,1,"","",1,NA,NA,NA,20060118,3,18,1,2006,3,2,31,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Germany",3,2
"Mo08HH1113",1113,"F",3,7,2,12,NA,"","N",NA,1,"","",1,NA,NA,NA,20060617,3,17,6,2006,6,2,4,33,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Germany",4,2
"Mo08HH1114",1114,"F",1,5,6,18,NA,"","Y",NA,1,"","",1,NA,NA,NA,20060703,3,3,7,2006,1,2,39,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,"Germany",3,2
"Mo08HH1115",1115,"F",3,7,2,12,NA,"","N",NA,1,"","",1,NA,NA,NA,20060526,3,26,5,2006,5,2,4,33,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Germany",4,2
"Mo08HH1116",1116,"M",4,8,1,10,NA,"","N",NA,1,"","",NA,NA,NA,NA,20060526,3,26,5,2006,5,1,7,10,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Germany",4,1
"Mo08HH1117",1117,"M",1,7,2,12,NA,"","N",NA,2,"","",1,NA,NA,NA,20060610,3,10,6,2006,6,1,22,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Germany",3,1
"Mo08HH1118",1118,"F",3,7,3,13,NA,"","Y",NA,1,"","",1,NA,NA,NA,20060614,3,14,6,2006,3,1,30,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"Germany",3,1
"Mo08HH1119",1119,"M",6,8,2,12,NA,"","N",NA,1,"","",1,NA,NA,NA,20060615,3,15,6,2006,4,1,19,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Germany",3,1
"Mo08HH112",112,"M",6,NA,1,5,NA,"IT","N",NA,1,"IT","N",2,1,NA,NA,20060528,3,28,5,2006,0,2,8,13,14,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Italy",6,2
"Mo08HH1120",1120,"F",1,6,6,18,NA,"","Y",NA,2,"","",1,NA,NA,NA,20060523,3,23,5,2006,2,1,25,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,"Germany",3,1
"Mo08HH1121",1121,"F",1,7,8,10,NA,"","Y",NA,2,"","",1,NA,NA,NA,20060613,3,13,6,2006,2,1,3,27,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,"Germany",4,1
"Mo08HH1122",1122,"M",1,6,2,12,NA,"","Y",NA,2,"","",1,NA,NA,NA,20060715,3,15,7,2006,6,1,5,23,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,"Germany",4,1
"Mo08HH1123",1123,"F",1,6,8,10,NA,"","N",NA,1,"","",NA,NA,NA,NA,20060118,3,18,1,2006,3,1,28,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Germany",3,1
"Mo08HH1124",1124,"M",3,7,2,12,NA,"","Y",NA,2,"","",1,NA,NA,NA,20060118,3,18,1,2006,3,1,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,"Germany",2,1
"Mo08HH1125",1125,"F",3,7,2,12,NA,"","N",NA,1,"","",1,NA,NA,NA,20060118,3,18,1,2006,3,1,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Germany",2,1
"Mo08HH1126",1126,"M",6,NA,NA,NA,NA,"","N",NA,1,"","",NA,NA,NA,NA,20060620,3,20,6,2006,2,1,34,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Germany",3,1
"Mo08HH1127",1127,"M",1,8,2,12,NA,"","N",NA,2,"","",1,NA,NA,NA,20060206,3,6,2,2006,1,1,21,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Germany",3,0
"Mo08HH1128",1128,"F",1,6,3,13,NA,"","N",NA,1,"","",1,NA,NA,NA,20060704,3,4,7,2006,2,1,29,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Germany",3,0
"Mo08HH1129",1129,"M",6,NA,2,12,NA,"","N",NA,1,"","",1,NA,NA,NA,20060526,3,26,5,2006,5,NA,2,2,22,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Germany",4,0
"Mo08HH113",113,"F",5,7,3,13,NA,"IT","Y",NA,1,"IT","N",2,4,NA,NA,20060525,3,25,5,2006,4,2,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Italy",3,2
"Mo08HH1130",1130,"F",6,NA,2,12,NA,"","N",NA,1,"","",1,NA,NA,NA,20060116,3,16,1,2006,1,1,18,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Germany",3,0
"Mo08HH1131",1131,"F",5,NA,2,12,NA,"","N",NA,1,"","",NA,NA,NA,NA,20060522,3,22,5,2006,1,1,12,16,44,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Germany",5,0
"Mo08HH1132",1132,"M",1,6,3,13,NA,"","Y",NA,2,"","",1,NA,NA,NA,20060615,3,15,6,2006,4,1,22,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,"Germany",3,0
"Mo08HH1133",1133,"M",3,7,3,13,NA,"","N",NA,1,"","",1,NA,NA,NA,20060523,3,23,5,2006,2,NA,2,7,10,28,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Germany",5,0
"Mo08HH1134",1134,"F",3,8,2,12,NA,"","N",NA,1,"","",1,NA,NA,NA,20060526,3,26,5,2006,5,1,25,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Germany",3,0
"Mo08HH1135",1135,"M",3,7,2,12,NA,"","N",NA,1,"","",NA,NA,NA,NA,20060704,3,4,7,2006,2,2,5,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Germany",3,0
"Mo08HH1136",1136,"F",3,7,2,12,NA,"","N",NA,1,"","",1,NA,NA,NA,20060703,3,3,7,2006,1,NA,34,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Germany",2,0
"Mo08HH1137",1137,"M",3,7,2,12,NA,"","N",NA,NA,"","",1,NA,NA,NA,20060522,3,22,5,2006,1,NA,28,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Germany",2,0
"Mo08HH1138",1138,"M",4,8,2,12,NA,"","N",NA,2,"","",1,NA,NA,NA,20060117,3,17,1,2006,2,4,8,35,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Germany",4,0
"Mo08HH1139",1139,"M",1,7,3,13,NA,"","N",NA,2,"","",1,NA,NA,NA,20060116,3,16,1,2006,1,NA,21,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Germany",2,0
"Mo08HH114",114,"F",5,NA,3,13,NA,"IT","Y",NA,1,"IT","N",1,3,NA,NA,NA,3,NA,5,2006,NA,2,4,5,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Italy",5,5
"Mo08HH1140",1140,"",6,NA,NA,NA,NA,"","",NA,NA,"","",NA,NA,NA,NA,20060126,1,26,1,2006,4,19,42,42,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Germany",4,NA
"Mo08HH1141",1141,"",6,NA,NA,NA,NA,"","",NA,NA,"","",NA,NA,NA,NA,20060116,1,16,1,2006,1,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Germany",1,NA
"Mo08HH1142",1142,"",6,NA,NA,NA,NA,"","",NA,NA,"","",1,NA,NA,NA,20060211,1,11,2,2006,6,1,7,26,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Germany",4,NA
"Mo08HH1143",1143,"F",5,8,3,13,NA,"","",NA,NA,"","",1,NA,NA,NA,20060123,1,23,1,2006,1,19,21,23,19,20,20,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Germany",7,19
"Mo08HH1144",1144,"F",5,NA,2,12,NA,"","",NA,NA,"","",1,NA,NA,NA,20060117,1,17,1,2006,2,16,20,48,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Germany",4,20
"Mo08HH1145",1145,"F",5,NA,2,12,NA,"","",NA,NA,"","",1,NA,NA,NA,20060118,1,18,1,2006,3,4,16,34,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Germany",4,16
"Mo08HH1146",1146,"F",5,NA,2,12,NA,"","",NA,NA,"","",NA,NA,NA,NA,20060119,1,19,1,2006,4,14,17,38,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Germany",4,17
"Mo08HH1147",1147,"F",2,6,2,12,NA,"","",NA,NA,"","",1,NA,NA,NA,20060117,1,17,1,2006,2,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Germany",1,64
"Mo08HH1148",1148,"M",1,6,2,12,NA,"","",NA,NA,"","",1,NA,NA,NA,20060120,1,20,1,2006,5,32,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Germany",2,36
"Mo08HH1149",1149,"M",1,6,6,18,NA,"","",NA,NA,"","",1,NA,NA,NA,20060121,1,21,1,2006,6,62,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Germany",2,61
"Mo08HH115",115,"M",5,7,6,18,NA,"IT","Y",NA,2,"IT","N",2,1,NA,NA,20060528,3,28,5,2006,0,5,10,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Italy",4,5
"Mo08HH1150",1150,"F",2,6,8,10,NA,"","",NA,NA,"","",1,NA,NA,NA,20060119,1,19,1,2006,4,58,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Germany",2,65
"Mo08HH1151",1151,"M",1,8,8,10,NA,"","",NA,NA,"","",1,NA,NA,NA,20060118,1,18,1,2006,3,38,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Germany",2,44
"Mo08HH1152",1152,"M",2,6,3,13,NA,"","",NA,NA,"","",1,NA,NA,NA,20060117,1,17,1,2006,2,53,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Germany",2,64
"Mo08HH1153",1153,"M",1,6,3,13,NA,"","",NA,NA,"","",1,NA,NA,NA,20060118,1,18,1,2006,3,1,28,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Germany",3,34
"Mo08HH1154",1154,"M",2,6,3,13,NA,"","",NA,NA,"","",1,NA,NA,NA,20060117,1,17,1,2006,2,55,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Germany",2,61
"Mo08HH1155",1155,"F",2,6,8,10,NA,"","",NA,NA,"","",1,NA,NA,NA,20060117,1,17,1,2006,2,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Germany",1,85
"Mo08HH1156",1156,"M",1,8,8,10,NA,"","",NA,NA,"","",1,NA,NA,NA,20060122,1,22,1,2006,0,27,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Germany",2,29
"Mo08HH1157",1157,"M",4,7,8,10,NA,"","",NA,NA,"","",1,NA,NA,NA,20060122,1,22,1,2006,0,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Germany",1,56
"Mo08HH1158",1158,"M",4,8,2,12,NA,"","",NA,NA,"","",1,NA,NA,NA,20060122,1,22,1,2006,0,42,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Germany",2,44
"Mo08HH1159",1159,"F",3,7,8,10,NA,"","",NA,NA,"","",NA,NA,NA,NA,20060120,1,20,1,2006,5,58,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Germany",2,58
"Mo08HH116",116,"F",6,7,3,13,NA,"IT","N",NA,1,"IT","N",3,1,NA,NA,20060526,3,26,5,2006,5,1,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Italy",3,1
"Mo08HH1160",1160,"M",1,5,8,10,NA,"","",NA,NA,"","",1,NA,NA,NA,20060121,1,21,1,2006,6,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Germany",1,67
"Mo08HH1161",1161,"M",2,8,8,10,NA,"","",NA,NA,"","",1,NA,NA,NA,20060122,1,22,1,2006,0,68,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Germany",2,72
"Mo08HH1162",1162,"M",1,5,8,10,NA,"","",NA,NA,"","",1,NA,NA,NA,20060123,1,23,1,2006,1,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Germany",1,65
"Mo08HH1163",1163,"M",1,8,2,12,NA,"","",NA,NA,"","",1,NA,NA,NA,20060123,1,23,1,2006,1,4,10,36,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Germany",4,41
"Mo08HH1164",1164,"F",2,8,8,10,NA,"","",NA,NA,"","",NA,NA,NA,NA,20060123,1,23,1,2006,1,62,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Germany",2,62
"Mo08HH1165",1165,"F",1,8,8,10,NA,"","",NA,NA,"","",1,NA,NA,NA,20060119,1,19,1,2006,4,20,24,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Germany",3,45
"Mo08HH1166",1166,"F",1,7,8,10,NA,"","",NA,NA,"","",NA,NA,NA,NA,20060118,1,18,1,2006,3,13,16,41,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Germany",4,42
"Mo08HH1167",1167,"M",2,5,8,10,NA,"","",NA,NA,"","",1,NA,NA,NA,20060117,1,17,1,2006,2,1,3,14,36,37,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Germany",6,36
"Mo08HH1168",1168,"M",5,NA,1,10,NA,"","",NA,NA,"","",1,NA,NA,NA,20060123,1,23,1,2006,1,15,16,52,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Germany",4,15
"Mo08HH1169",1169,"F",3,7,8,10,NA,"","",NA,NA,"","",1,NA,NA,NA,20060118,1,18,1,2006,3,15,18,48,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Germany",4,48
"Mo08HH117",117,"F",5,7,6,18,NA,"IT","Y",NA,1,"IT","N",2,1,NA,NA,20060524,3,24,5,2006,3,1,6,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Italy",4,6
"Mo08HH1170",1170,"F",1,7,8,10,NA,"","",NA,NA,"","",NA,NA,NA,NA,20060122,1,22,1,2006,0,47,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Germany",2,47
"Mo08HH1171",1171,"F",6,NA,1,10,NA,"","",NA,NA,"","",NA,NA,NA,NA,20060121,1,21,1,2006,6,77,78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Germany",2,77
"Mo08HH1172",1172,"F",1,6,3,13,NA,"","",NA,NA,"","",NA,NA,NA,NA,20060121,1,21,1,2006,6,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Germany",1,27
"Mo08HH1173",1173,"F",1,8,1,10,NA,"","",NA,NA,"","",1,NA,NA,NA,20060117,1,17,1,2006,2,59,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Germany",2,59
"Mo08HH1174",1174,"F",1,7,8,10,NA,"","",NA,NA,"","",NA,NA,NA,NA,20060117,1,17,1,2006,2,46,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Germany",2,46
"Mo08HH1175",1175,"F",1,6,2,12,NA,"","",NA,NA,"","",NA,NA,NA,NA,20060116,1,16,1,2006,1,1,25,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Germany",3,25
"Mo08HH1176",1176,"M",1,6,2,12,NA,"","",NA,NA,"","",NA,NA,NA,NA,20060119,1,19,1,2006,4,34,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Germany",2,32
"Mo08HH1177",1177,"F",1,6,2,12,NA,"","",NA,NA,"","",NA,NA,NA,NA,20060120,1,20,1,2006,5,1,29,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Germany",3,28
"Mo08HH1178",1178,"M",1,6,8,10,NA,"","",NA,NA,"","",NA,NA,NA,NA,20060120,1,20,1,2006,5,48,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Germany",2,56
"Mo08HH1179",1179,"M",2,8,8,10,NA,"","",NA,NA,"","",NA,NA,NA,NA,20060119,1,19,1,2006,4,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Germany",1,65
"Mo08HH118",118,"M",5,7,3,13,NA,"IT","Y",NA,1,"IT","N",2,2,NA,NA,20060524,3,24,5,2006,3,4,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Italy",3,4
"Mo08HH1180",1180,"M",1,7,2,12,NA,"","",NA,NA,"","",NA,NA,NA,NA,20060117,1,17,1,2006,2,46,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Germany",2,46
